CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,ComplainRecieved,CustomerStatus,warehousetohomerange,TenureRange,cashbackamountrange
50818,0,9,Phone,1,16,"Cash on Delivery",Female,3,3,Fashion,3,Divorced,4,0,12,0,1,7,171,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50819,0,19,Phone,2,6,"Debit Card",Female,2,3,"Mobile Phone",5,Single,7,0,12,3,5,7,134,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
50820,0,1,Computer,1,6,"Debit Card",Female,2,5,"Laptop & Accessory",2,Divorced,1,0,11,7,7,5,167,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
50822,1,3,Phone,3,31,"E wallet",Male,2,4,Fashion,4,Single,3,1,12,0,1,0,191,Yes,Churned,"Far distance","6 Months","Moderate Cashback Amount"
50823,1,15,Phone,3,11,"Debit Card",Male,3,3,Fashion,4,Single,10,1,19,5,7,7,184,Yes,Churned,"Close distance","2 Years","Moderate Cashback Amount"
50825,0,12,Phone,1,24,"Debit Card",Male,2,3,"Laptop & Accessory",3,Single,1,0,11,0,1,7,145,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
50826,0,4,Computer,3,8,"Debit Card",Female,2,3,Fashion,3,Married,2,1,19,3,9,6,199,Yes,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
50827,0,14,Computer,3,16,"Credit Card",Male,2,5,"Laptop & Accessory",4,Single,2,0,13,3,11,9,162,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
50828,1,8.06359,Computer,3,6,"Debit Card",Female,2,3,"Mobile Phone",4,Single,2,1,11,1,2,2,123,Yes,Churned,"Very close distance","1 Year","Moderate Cashback Amount"
50833,0,13,Computer,1,22,"Debit Card",Male,3,3,"Mobile Phone",3,Married,10,0,16,1,1,0,135,No,Stayed,"Moderate distance","2 Years","Moderate Cashback Amount"
50834,0,7,Phone,1,15,"Debit Card",Male,2,3,Fashion,2,Married,1,0,11,1,1,6,185,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50835,0,13,Phone,1,8,"Debit Card",Male,3,3,"Laptop & Accessory",2,Single,2,0,13,3,8,8,147,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
50836,0,14,Computer,3,6,"E wallet",Female,3,3,"Laptop & Accessory",5,Married,1,0,17,0,1,7,141,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
50837,0,8,Computer,1,10,"Debit Card",Male,2,3,"Laptop & Accessory",3,Single,2,1,11,1,1,1,142,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50839,0,11,Phone,3,8,"Debit Card",Female,2,3,"Laptop & Accessory",5,Married,4,0,15,0,1,7,169,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50840,0,7,Phone,3,21,"Credit Card",Female,3,3,"Laptop & Accessory",5,Single,2,0,12,1,9,6,161,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
50841,0,0,Phone,1,25,"Credit Card",Male,3,3,"Mobile Phone",2,Divorced,4,0,11,1,1,2,137,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
50842,1,20,Phone,1,13,"Credit Card",Female,2,4,Fashion,5,Divorced,8,1,14,4,5,9,200,Yes,Churned,"Close distance","2 Years","Moderate Cashback Amount"
50844,0,9,Computer,3,13,"E wallet",Female,2,1,"Laptop & Accessory",5,Divorced,3,0,16,5,6,13,146,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50845,0,21,Phone,1,10,"Debit Card",Male,2,3,Fashion,2,Single,2,0,11,1,1,8,179,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
50848,0,8.06359,Computer,1,6,"Debit Card",Female,3,3,"Mobile Phone",2,Single,2,0,15,1,1,0,116,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50849,0,8,Phone,1,6,"Credit Card",Female,2,4,"Laptop & Accessory",2,Divorced,1,0,12,1,1,0,154,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50850,0,0,Computer,3,8,"Debit Card",Male,2,5,"Laptop & Accessory",2,Single,4,0,20,1,1,0,151,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
50853,0,8.06359,Computer,1,32,"Cash on Delivery",Female,3,4,"Mobile Phone",3,Married,2,0,20,1,1,0,120,No,Stayed,"Far distance","1 Year","Moderate Cashback Amount"
50854,0,13,Phone,1,8,"Credit Card",Female,2,1,"Laptop & Accessory",3,Married,6,0,20,5,11,8,164,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
50855,0,7,Phone,1,35,"Credit Card",Male,2,3,"Laptop & Accessory",3,Divorced,5,0,13,0,7,7,154,No,Stayed,"Far distance","1 Year","Moderate Cashback Amount"
50856,1,0,Computer,3,8,"Debit Card",Female,2.9475,4,"Mobile Phone",2,Single,8,0,14,0,1,0,128,No,Churned,"Very close distance","6 Months","Moderate Cashback Amount"
50857,1,0,Computer,3,24,"E wallet",Female,3,3,"Laptop & Accessory",3,Divorced,1,1,18,3,3,2,146,Yes,Churned,"Moderate distance","6 Months","Moderate Cashback Amount"
50859,0,7,Phone,1,8,"Cash on Delivery",Female,3,3,"Laptop & Accessory",2,Single,2,0,11,1,4,11,167,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50860,0,1,Phone,3,32,"Debit Card",Male,2,4,"Laptop & Accessory",5,Divorced,2,0,11,1,1,4,147,No,Stayed,"Far distance","6 Months","Moderate Cashback Amount"
50861,1,0,Phone,1,28,"Credit Card",Male,3,3,"Laptop & Accessory",3,Divorced,2,1,15,3,6,7,162,Yes,Churned,"Moderate distance","6 Months","Moderate Cashback Amount"
50862,0,12,Phone,3,27,"Debit Card",Male,2,4,"Laptop & Accessory",2,Divorced,4,1,12,0,1,4,161,Yes,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
50863,0,24,Computer,3,8,"E wallet",Male,2,3,Fashion,4,Divorced,3,0,11,0,3,2,206,No,Stayed,"Very close distance","2 Years","High Cashback Amount"
50864,0,14,Computer,1,28,"Debit Card",Female,3,3,"Laptop & Accessory",2,Married,4,1,14,0,3,3,155,Yes,Stayed,"Moderate distance","2 Years","Moderate Cashback Amount"
50865,0,10,Phone,1,10,"Debit Card",Male,2.9475,3,"Mobile Phone",3,Divorced,8,1,15,1,1,3,130,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50866,0,6,Computer,3,11,"Debit Card",Male,3,3,"Laptop & Accessory",2,Divorced,7,0,13,1,1,2,200,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
50867,0,5,Phone,3,8,"E wallet",Male,2,3,"Laptop & Accessory",4,Divorced,1,1,13,0,1,2,141,Yes,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
50868,0,12,Computer,1,31,"Debit Card",Male,3,3,Fashion,3,Divorced,4,0,21,0,1,5,209,No,Stayed,"Far distance","1 Year","High Cashback Amount"
50869,0,0,Phone,3,24,"Debit Card",Male,3,1,"Laptop & Accessory",3,Divorced,3,0,11,0,1,2,162,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
50871,0,16,Phone,1,12,"Credit Card",Female,3,4,"Laptop & Accessory",3,Single,2,1,14,1,1,8,141,Yes,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
50872,0,0,Phone,3,16,"E wallet",Female,3,4,"Laptop & Accessory",2,Divorced,2,1,11,2,4,4,158,Yes,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
50874,0,0,Phone,1,8,"Credit Card",Male,2,4,"Mobile Phone",2,Single,1,0,12,0,1,1,139,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
50876,0,25,Phone,1,14,UPI,Female,2.9475,3,"Mobile Phone",5,Divorced,10,0,13,1,1,4,130,No,Stayed,"Close distance","more than 2 years","Moderate Cashback Amount"
50877,0,10,Phone,1,17,"Credit Card",Female,3,3,"Mobile Phone",3,Single,5,0,18,0,1,2,136,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50878,0,8,Computer,1,24,"Debit Card",Male,2,3,Fashion,2,Single,3,0,11,0,2,2,194,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
50879,0,0,Phone,1,6,"Cash on Delivery",Male,2,3,"Mobile Phone",2,Divorced,5,0,11,1,1,2,132,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
50880,0,0,Phone,1,13,UPI,Male,3,1,"Mobile Phone",5,Single,1,0,12,1,1,7,136,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
50881,0,2,Phone,2,23,UPI,Male,2,4,Fashion,5,Single,2,0,13,0,1,9,180,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
50882,1,0,Computer,1,34,"Debit Card",Male,3,4,"Laptop & Accessory",5,Single,4,0,20,0,1,3,143,No,Churned,"Far distance","6 Months","Moderate Cashback Amount"
50883,1,0,Computer,1,20,UPI,Female,2,3,Fashion,2,Single,1,1,12,2,7,7,176,Yes,Churned,"Close distance","6 Months","Moderate Cashback Amount"
50887,0,9,Phone,3,9,"E wallet",Female,2,3,"Laptop & Accessory",4,Single,4,1,16,0,1,1,193,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50888,1,8.06359,Computer,3,6,"Debit Card",Female,2,5,"Mobile Phone",3,Single,2,0,12,1,1,0,114,No,Churned,"Very close distance","1 Year","Moderate Cashback Amount"
50889,0,3,Phone,3,13,"E wallet",Female,3,3,"Laptop & Accessory",5,Married,8,0,14,1,1,2,148,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
50891,0,7,Computer,1,6,UPI,Male,2.9475,3,"Mobile Phone",5,Married,6,0,14,1,1,3,130,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50892,1,8.06359,Phone,1,14,"Debit Card",Female,2,4,"Mobile Phone",4,Single,2,0,12,0,1,0,113,No,Churned,"Close distance","1 Year","Moderate Cashback Amount"
50893,0,8.06359,Phone,1,17,"Debit Card",Male,3,3,"Mobile Phone",5,Divorced,1,0,14,1,1,4,121,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50894,0,9,Phone,1,10,"Debit Card",Male,2,4,"Laptop & Accessory",2,Single,2,0,16,1,1,8,158,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50895,0,9,Phone,3,22,"E wallet",Female,3,4,"Laptop & Accessory",5,Divorced,5,0,13,1,1,2,156,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
50896,0,20,Phone,1,6,"Cash on Delivery",Male,3,3,"Mobile Phone",2,Divorced,8,0,12,1,1,2,134,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
50897,1,0,Phone,3,15,"Debit Card",Male,3,4,"Mobile Phone",5,Divorced,4,0,12,1,2,2,144,No,Churned,"Close distance","6 Months","Moderate Cashback Amount"
50898,0,10,Computer,1,11,"Cash on Delivery",Male,2,1,"Mobile Phone",3,Single,1,0,14,1,1,3,135,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50899,0,8.06359,Phone,1,6,"Debit Card",Female,2,3,"Mobile Phone",5,Divorced,3,0,22,1,1,0,121,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50901,0,0,Phone,3,10,"Credit Card",Female,2,3,"Laptop & Accessory",3,Divorced,2,1,12,1,1,3,142,Yes,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
50902,0,5,Phone,3,13,"E wallet",Male,3,3,"Laptop & Accessory",2,Divorced,5,0,12,1,1,3,192,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
50903,0,7,Phone,1,6,"Debit Card",Female,2,4,"Mobile Phone",4,Divorced,6,0,17,1,1,2,133,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50904,0,8.06359,Phone,1,11,CC,Male,2,1,"Mobile Phone",3,Divorced,3,1,12,1,1,3,121,Yes,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50905,0,13,Computer,1,15,UPI,Male,2,3,"Laptop & Accessory",3,Married,4,0,11,1,1,7,140,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
50906,0,4,Phone,3,14,"Debit Card",Male,2,3,Fashion,2,Married,2,0,18,2,9,9,208,No,Stayed,"Close distance","6 Months","High Cashback Amount"
50907,1,9,Phone,3,15,"E wallet",Male,2,3,Fashion,1,Married,5,0,11,0,4,3,201,No,Churned,"Close distance","1 Year","High Cashback Amount"
50908,1,2,Computer,1,8,"Debit Card",Female,2,4,"Mobile Phone",5,Single,3,1,23,0,1,0,136,Yes,Churned,"Very close distance","6 Months","Moderate Cashback Amount"
50909,1,0,Computer,1,6,"Debit Card",Female,3,1,Fashion,4,Single,2,0,11,3,4,7,174,No,Churned,"Very close distance","6 Months","Moderate Cashback Amount"
50910,0,18,Phone,1,26,"Credit Card",Male,3,5,Fashion,5,Married,3,1,18,0,1,7,209,Yes,Stayed,"Moderate distance","2 Years","High Cashback Amount"
50911,0,8.06359,Phone,2,14,CC,Female,3,1,"Mobile Phone",4,Single,10,0,18,0,1,2,121,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50912,1,0,Computer,1,8,"Debit Card",Male,3,3,"Mobile Phone",1,Divorced,7,1,13,2,2,2,137,Yes,Churned,"Very close distance","6 Months","Moderate Cashback Amount"
50913,0,18,Phone,1,35,"Cash on Delivery",Male,2,3,Fashion,1,Divorced,5,1,18,1,1,2,194,Yes,Stayed,"Far distance","2 Years","Moderate Cashback Amount"
50914,0,21,Phone,3,13,"E wallet",Male,3,3,"Laptop & Accessory",5,Married,5,0,11,1,2,2,155,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
50915,1,0,Phone,2,15,"Cash on Delivery",Female,2.9475,3,"Mobile Phone",3,Divorced,2,0,15,1,2,2,127,No,Churned,"Close distance","6 Months","Moderate Cashback Amount"
50917,0,1,Phone,3,11,"Credit Card",Male,2,3,"Laptop & Accessory",5,Single,1,0,18,1,1,3,185,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
50918,0,17,Computer,1,11,"Debit Card",Male,2.9475,4,"Mobile Phone",3,Single,4,0,14,0,1,3,132,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
50920,0,22,Phone,1,11,"Cash on Delivery",Male,3,3,"Laptop & Accessory",3,Divorced,3,0,14,0,1,2,167,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
50922,0,17,Phone,1,26,"Debit Card",Male,2,3,"Mobile Phone",4,Single,2,0,13,1,1,3,134,No,Stayed,"Moderate distance","2 Years","Moderate Cashback Amount"
50923,0,6,Computer,3,13,"Credit Card",Male,2,3,"Laptop & Accessory",5,Divorced,1,0,14,0,1,3,144,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
50924,0,7,Phone,3,9,UPI,Male,2,5,"Laptop & Accessory",5,Single,4,0,18,2,3,12,148,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50925,0,3,Phone,3,22,"Debit Card",Male,3,3,"Laptop & Accessory",3,Divorced,9,0,15,0,2,2,153,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
50926,0,15,Computer,1,15,"Credit Card",Female,3,3,"Mobile Phone",1,Single,2,0,13,4,5,8,137,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
50927,0,17,Computer,3,6,"E wallet",Female,3,3,"Laptop & Accessory",3,Divorced,8,0,12,1,1,0,148,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
50928,0,8.06359,Computer,1,13,"Cash on Delivery",Male,3,3,"Mobile Phone",3,Married,2,0,13,0,1,0,113,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50929,0,50,Phone,1,6,"Debit Card",Male,3,1,"Laptop & Accessory",3,Divorced,1,0,24,1,2,8,149,No,Stayed,"Very close distance","more than 2 years","Moderate Cashback Amount"
50930,0,22,Phone,1,13,"Debit Card",Male,2,3,Fashion,4,Married,4,0,14,0,1,7,205,No,Stayed,"Close distance","2 Years","High Cashback Amount"
50932,1,0,Computer,3,6,"Cash on Delivery",Male,2.9475,3,"Mobile Phone",3,Divorced,4,0,15,1,1,2,129,No,Churned,"Very close distance","6 Months","Moderate Cashback Amount"
50933,1,0,Computer,3,19,"Cash on Delivery",Female,2,3,"Laptop & Accessory",4,Single,6,0,11,0,1,0,158,No,Churned,"Close distance","6 Months","Moderate Cashback Amount"
50934,1,0,Phone,3,30,"Credit Card",Female,2,4,"Laptop & Accessory",4,Single,1,1,23,2,10,10,146,Yes,Churned,"Moderate distance","6 Months","Moderate Cashback Amount"
50936,1,0,Computer,1,15,CC,Male,2,3,"Mobile Phone",5,Single,3,1,11,0,1,0,132,Yes,Churned,"Close distance","6 Months","Moderate Cashback Amount"
50937,0,8.06359,Computer,3,19,"Debit Card",Female,3,3,"Mobile Phone",4,Divorced,2,0,13,0,1,0,120,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50938,0,17,Computer,1,8,"Credit Card",Male,2,3,Fashion,3,Single,6,1,18,0,2,2,202,Yes,Stayed,"Very close distance","2 Years","High Cashback Amount"
50939,0,2,Phone,3,25,"Debit Card",Male,3,4,"Laptop & Accessory",3,Married,2,0,14,1,1,4,186,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
50940,0,8.06359,Phone,2,6,"Debit Card",Male,2,3,"Mobile Phone",3,Married,1,0,21,0,1,3,121,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50941,0,28,Phone,1,10,"Debit Card",Male,1,3,"Laptop & Accessory",3,Divorced,1,1,16,0,1,2,140,Yes,Stayed,"Very close distance","more than 2 years","Moderate Cashback Amount"
50942,0,6,Phone,1,10,"Credit Card",Female,2,4,"Mobile Phone",4,Divorced,9,0,11,0,1,2,138,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
50943,0,20,Phone,3,20,"Credit Card",Female,3,3,"Laptop & Accessory",3,Divorced,4,1,17,1,1,2,146,Yes,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
50945,0,8.06359,Phone,1,6,"Debit Card",Male,3,4,"Mobile Phone",3,Married,2,0,14,0,1,0,116,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50946,0,1,Computer,3,13,"Debit Card",Male,2,3,"Laptop & Accessory",5,Single,1,0,14,1,1,3,149,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
50947,0,22,Phone,1,9,"Credit Card",Female,2,4,"Laptop & Accessory",5,Divorced,5,0,25,1,1,2,148,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
50948,0,2,Computer,1,8,"Debit Card",Female,3,3,"Mobile Phone",4,Divorced,1,0,13,0,1,2,132,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
50949,0,1,Phone,1,35,"Debit Card",Male,3,5,"Laptop & Accessory",4,Divorced,2,0,14,1,1,7,165,No,Stayed,"Far distance","6 Months","Moderate Cashback Amount"
50950,0,6,Phone,1,14,"Debit Card",Male,3,3,"Laptop & Accessory",3,Single,3,1,17,0,1,0,164,Yes,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
50955,0,12,Phone,1,12,"Debit Card",Female,2,3,Fashion,4,Single,5,0,18,0,2,2,184,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50957,0,8,Phone,1,22,"Debit Card",Female,3,4,Fashion,4,Single,2,0,19,1,3,3,186,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
50958,0,8.06359,Phone,1,26,"Debit Card",Male,3,3,"Laptop & Accessory",3,Single,1,0,14,1,1,2,123,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
50959,1,8.06359,Phone,1,15,"Debit Card",Male,2,3,"Mobile Phone",5,Single,4,0,14,1,1,0,120,No,Churned,"Close distance","1 Year","Moderate Cashback Amount"
50960,0,7,Phone,3,6,"Cash on Delivery",Male,3,4,Fashion,3,Divorced,2,1,14,7,8,6,171,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50961,1,0,Computer,1,9,"Debit Card",Female,2,3,"Mobile Phone",3,Single,2,0,12,6,7,7,141,No,Churned,"Very close distance","6 Months","Moderate Cashback Amount"
50963,0,8.06359,Phone,3,13,"Cash on Delivery",Male,2,3,"Mobile Phone",3,Married,1,1,25,0,5,7,123,Yes,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50964,0,15,Phone,1,8,"Credit Card",Male,3,4,"Mobile Phone",4,Married,5,0,14,1,1,0,148,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
50965,0,10,Phone,1,19,"Credit Card",Male,2,3,"Laptop & Accessory",1,Married,2,0,17,0,3,7,143,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50966,0,2,Phone,1,14,UPI,Female,2,5,"Laptop & Accessory",5,Married,4,0,13,0,1,7,197,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
50967,0,6,Phone,1,31,"Debit Card",Male,2,4,"Laptop & Accessory",4,Single,2,0,13,0,1,2,143,No,Stayed,"Far distance","6 Months","Moderate Cashback Amount"
50968,0,8.06359,Phone,1,34,"Cash on Delivery",Male,3,3,"Mobile Phone",1,Married,5,0,20,1,1,3,121,No,Stayed,"Far distance","1 Year","Moderate Cashback Amount"
50969,0,15,Computer,1,8,"Debit Card",Male,2,3,Fashion,1,Married,3,1,14,12,13,9,201,Yes,Stayed,"Very close distance","2 Years","High Cashback Amount"
50970,0,13,Phone,3,15,"Credit Card",Male,2,3,"Laptop & Accessory",5,Married,1,0,12,2,7,1,155,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
50971,0,6,Phone,1,34,"Debit Card",Male,3,3,"Laptop & Accessory",3,Married,2,1,12,1,5,7,152,Yes,Stayed,"Far distance","6 Months","Moderate Cashback Amount"
50973,0,8.06359,Phone,1,27,"Cash on Delivery",Male,2,4,"Mobile Phone",5,Married,1,0,14,0,1,0,123,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
50974,0,13,Computer,1,14,"Debit Card",Male,3,3,"Laptop & Accessory",1,Married,4,1,18,2,2,2,141,Yes,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
50975,0,18,Phone,1,6,"Cash on Delivery",Male,3,3,Fashion,4,Married,2,0,12,6,7,7,174,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
50977,0,5,Phone,1,11,"Debit Card",Female,3,4,"Laptop & Accessory",4,Married,4,0,12,1,2,5,159,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
50979,0,21,Phone,3,22,"Debit Card",Female,3,3,"Laptop & Accessory",3,Married,9,0,14,1,7,7,164,No,Stayed,"Moderate distance","2 Years","Moderate Cashback Amount"
50981,0,6,Phone,3,14,"Debit Card",Male,2,3,"Laptop & Accessory",5,Married,3,0,13,2,2,2,164,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
50982,1,0,Phone,3,6,"Debit Card",Male,3,4,"Laptop & Accessory",5,Married,2,0,11,3,6,7,197,No,Churned,"Very close distance","6 Months","Moderate Cashback Amount"
50983,0,11,Computer,2,16,UPI,Male,3,3,"Laptop & Accessory",3,Married,4,0,11,0,1,2,161,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50985,0,3,Phone,3,35,"Cash on Delivery",Male,2,3,Fashion,4,Married,4,0,12,0,1,3,193,No,Stayed,"Far distance","6 Months","Moderate Cashback Amount"
50986,1,8.06359,Phone,1,8,"Debit Card",Female,3,3,"Mobile Phone",5,Married,2,1,12,1,1,0,121,Yes,Churned,"Very close distance","1 Year","Moderate Cashback Amount"
50987,1,16,Phone,1,8,"Cash on Delivery",Female,3,4,Fashion,1,Married,1,0,16,1,1,9,202,No,Churned,"Very close distance","2 Years","High Cashback Amount"
50988,1,1,Phone,1,8,"Credit Card",Male,2,3,"Laptop & Accessory",4,Married,5,0,11,0,1,4,149,No,Churned,"Very close distance","6 Months","Moderate Cashback Amount"
50989,0,5,Computer,1,6,"Cash on Delivery",Male,3,3,"Laptop & Accessory",5,Married,5,0,14,1,1,2,141,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
50991,0,7,Phone,1,13,CC,Male,2.9475,3,"Mobile Phone",1,Single,2,0,13,0,1,0,130,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50993,0,7,Phone,1,6,"Debit Card",Male,2,3,"Laptop & Accessory",1,Married,10,0,17,1,2,1,155,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50994,0,8.06359,Phone,1,9,"Debit Card",Female,2,3,"Mobile Phone",1,Married,2,0,21,1,1,0,121,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50995,0,11,Phone,3,20,"Debit Card",Male,3,3,"Laptop & Accessory",4,Married,1,0,11,5,7,7,199,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
50996,0,11,Phone,3,22,"Debit Card",Female,2,3,"Laptop & Accessory",4,Single,3,0,12,0,1,2,142,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
50997,0,9,Phone,3,6,"Debit Card",Female,3,3,"Laptop & Accessory",3,Single,7,0,13,1,1,0,168,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
50998,0,2,Phone,1,9,"Credit Card",Male,2,3,"Mobile Phone",5,Single,2,1,18,0,1,5,147,Yes,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
50999,0,8,Phone,1,16,"Credit Card",Female,2,3,"Laptop & Accessory",3,Single,4,1,16,1,1,4,161,Yes,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51000,0,12,Phone,3,12,"Credit Card",Male,2,1,Fashion,3,Married,3,0,11,4,7,6,182,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51001,0,2,Computer,1,8,"Debit Card",Male,2,3,"Laptop & Accessory",1,Married,2,0,19,0,1,3,189,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51003,0,8.06359,Phone,1,16,"Cash on Delivery",Male,2,1,"Mobile Phone",3,Married,3,0,16,2,2,2,121,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51004,0,9,Computer,1,12,"Debit Card",Male,3,1,"Laptop & Accessory",5,Married,4,1,13,1,1,2,156,Yes,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51006,0,8,Phone,1,34,"Debit Card",Male,2,1,"Laptop & Accessory",3,Married,2,0,17,5,6,8,134,No,Stayed,"Far distance","1 Year","Moderate Cashback Amount"
51007,0,7,Computer,1,16,"Cash on Delivery",Male,3,4,"Laptop & Accessory",3,Married,2,0,14,2,7,7,151,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51008,0,13,Phone,3,20,"Debit Card",Female,2,3,"Laptop & Accessory",5,Married,2,0,15,0,1,2,146,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51009,0,16,Phone,1,33,"Cash on Delivery",Male,2,1,"Mobile Phone",4,Married,6,0,12,1,1,2,149,No,Stayed,"Far distance","2 Years","Moderate Cashback Amount"
51010,0,8,Phone,1,13,"Debit Card",Male,2.9475,4,"Mobile Phone",1,Married,2,0,18,1,1,1,127,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51013,0,0,Computer,1,32,UPI,Female,2.9475,4,"Mobile Phone",3,Married,2,1,14,0,1,3,128,Yes,Stayed,"Far distance","6 Months","Moderate Cashback Amount"
